person,placement,year,kind,title,relative,language,completeness,evidenceStatus,currentDecision,editorialGate,sourceSupport,sourcePaths,sourceSupportNote,sourceUrl,workKey,versionFamilyCount,gapFlags,chars,exactHash
both,joint-document-placement-pending,1992,berkshire-annual-meeting-qa,伯克希尔股东大会问答 1992,content/qa/伯克希尔股东大会问答_1992.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,berkshire-meeting-1992,1,selection-not-full-document|source-url-missing|local-original-language-base-missing|joint-document-volume-placement-pending,38402,278df24778379cc92daa587ba292bb4d134e160ae2588f37f5c21008ca2bfa66
both,joint-document-placement-pending,1993,berkshire-annual-meeting-qa,伯克希尔股东大会问答 1993,content/qa/伯克希尔股东大会问答_1993.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,berkshire-meeting-1993,1,selection-not-full-document|source-url-missing|local-original-language-base-missing|joint-document-volume-placement-pending,51013,3b1b789ca4a4a1c2db1d9b0388f555a4430fb2501f0b8040dc113cb29989a2df
munger,munger-volume,1987,wesco-annual-meeting-qa,Wesco 股东大会 1987,content/qa/Wesco_股东大会_1987.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1987,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,6585,f29ef796adc0c312ed4dd1033843515b38426b8ff238d53bf3e50d57d64a6d6c
munger,munger-volume,1988,wesco-annual-meeting-qa,Wesco 股东大会 1988,content/qa/Wesco_股东大会_1988.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1988,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,5040,464f882059c885777bb9862d31c33d5ba1d95a7cf79513eedc3ce0c7dbc0880a
munger,munger-volume,1989,wesco-annual-meeting-qa,Wesco 股东大会 1989,content/qa/Wesco_股东大会_1989.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1989,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,27007,e09dd6d76bd391b2e84a65db3fa196fc7122750db94d507f5c487d56a300862a
munger,munger-volume,1990,wesco-annual-meeting-qa,Wesco 股东大会 1990,content/qa/Wesco_股东大会_1990.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1990,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,12325,f2c3ee48af6487d34794b5edf8cd0d4149bd67e2e217c59606a66c2dc99ad095
munger,munger-volume,1991,wesco-annual-meeting-qa,Wesco 股东大会 1991,content/qa/Wesco_股东大会_1991.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1991,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,5982,441b9749b7cfe32b3a161c5e73687a40c9ec73ac16c82cb403638e25f2f514f6
munger,munger-volume,1992,wesco-annual-meeting-qa,Wesco 股东大会 1992,content/qa/Wesco_股东大会_1992.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1992,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,7156,6d2fe230fef4e768856b109623b1dcafea9364f1027da20a9b4b262d83eda95b
munger,munger-volume,1993,wesco-annual-meeting-qa,Wesco 股东大会 1993,content/qa/Wesco_股东大会_1993.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1993,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,13368,c772e0b72412a03a81816647295e447ece60f60bcfce66a760f2d70479aef88a
munger,munger-volume,1994,wesco-annual-meeting-qa,Wesco 股东大会 1994,content/qa/Wesco_股东大会_1994.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1994,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,10778,625284acfb1ae8a0214fd1aebb660f479886b8a12278afd2d117d9195445dcc5
munger,munger-volume,1995,wesco-annual-meeting-qa,Wesco 股东大会 1995,content/qa/Wesco_股东大会_1995.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1995,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,7894,befe63b4a90139574fcb0d1c376cb95c0e9d728c4f673bf530bff5b81cf33e8e
munger,munger-volume,1996,wesco-annual-meeting-qa,Wesco 股东大会 1996,content/qa/Wesco_股东大会_1996.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1996,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,9274,fe62a82272973ec2941d6119ff8b3c77f3529d4d7ebb329fbd4a884f229e04e6
munger,munger-volume,1997,wesco-annual-meeting-qa,Wesco 股东大会 1997,content/qa/Wesco_股东大会_1997.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1997,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,9757,a9d88573d16a93629c1b156c2981f62063e845bb35069cac0d541689bd395c11
munger,munger-volume,1998,wesco-annual-meeting-qa,Wesco 股东大会 1998,content/qa/Wesco_股东大会_1998.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1998,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,17425,e5035221263b78ad20b8a3ef1275f2017f5202f6f206e6c137853d2c99575ea8
munger,munger-volume,1999,wesco-annual-meeting-qa,Wesco 股东大会 1999,content/qa/Wesco_股东大会_1999.md,zh,unknown,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-1999,1,completeness-unproven|source-url-missing|local-original-language-base-missing,33512,cc5cc4b2b237395d08092f19cdcbf6d65088a2d58cc7c5a1addbc3503d69fa36
munger,munger-volume,2000,wesco-annual-meeting-qa,Wesco 股东大会 2000,content/qa/Wesco_股东大会_2000.md,zh,unknown,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2000,1,completeness-unproven|source-url-missing|local-original-language-base-missing,22392,9a2711a7fe0a6d3d8c3b62e1539a9285ce27aed3594ce1eb4a1c347eb60fc79a
munger,munger-volume,2001,wesco-annual-meeting-qa,Wesco 股东大会 2001,content/qa/Wesco_股东大会_2001.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2001,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,11101,7a7d4d578ed43129e3f4a4285f77cb66bb730d8a05604d86bac32c3436d6be80
munger,munger-volume,2002,wesco-annual-meeting-qa,Wesco 股东大会 2002,content/qa/Wesco_股东大会_2002.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2002,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,22764,d79d1aa2e2d56a07f20389b0bd2c179c5f2fe46b6aa90f26a851c2e07514e0a4
munger,munger-volume,2003,wesco-annual-meeting-qa,Wesco 股东大会 2003,content/qa/Wesco_股东大会_2003.md,zh,unknown,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2003,1,completeness-unproven|source-url-missing|local-original-language-base-missing,25020,87bb4530d293c244f9398b2814d7fdb8903ae9269442fdf786b9c618a6ff2151
munger,munger-volume,2004,wesco-annual-meeting-qa,Wesco 股东大会 2004,content/qa/Wesco_股东大会_2004.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2004,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,22027,eb72c8b6ed01f674c15517d30701fa7f99cdf94bd19a42c7da85b1693679eb29
munger,munger-volume,2005,wesco-annual-meeting-qa,Wesco 股东大会 2005,content/qa/Wesco_股东大会_2005.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2005,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,17896,e3d4d39b67f0ed4dab1d01900b95642ee71d0ff25b997d2ae73c6c1ebaf71b5a
munger,munger-volume,2006,wesco-annual-meeting-qa,Wesco 股东大会 2006,content/qa/Wesco_股东大会_2006.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2006,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,17231,4bae5bcdf4cc2c830823e00ee34300a2c1bbbb4c0880d392869ea51633538f02
munger,munger-volume,2007,wesco-annual-meeting-qa,Wesco 股东大会 2007,content/qa/Wesco_股东大会_2007.md,zh,unknown,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2007,1,completeness-unproven|source-url-missing|local-original-language-base-missing,31299,8301936f4f45e58f312b5c73a762f35742a3670d0f9fca15954119568ec72a85
munger,munger-volume,2008,wesco-annual-meeting-qa,Wesco 股东大会 2008,content/qa/Wesco_股东大会_2008.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2008,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,16315,8886d43bc4f5bcc5f64a20f10a63690ab2ce1f0e61ae8b46ba3ce9d7de5d8baf
munger,munger-volume,2009,wesco-annual-meeting-qa,Wesco 股东大会 2009,content/qa/Wesco_股东大会_2009.md,zh,selection-or-excerpt,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2009,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,14122,ea92b1c96737ba5cf73be1a845868b015cf06a2fffbb29120d4e92723a45869a
munger,munger-volume,2010,wesco-annual-meeting-qa,Wesco 股东大会 2010,content/qa/Wesco_股东大会_2010.md,zh,unknown,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2010,1,completeness-unproven|source-url-missing|local-original-language-base-missing,35763,0acfb79b53050889fa1c60cb6b99567a4658af07bc76a1c14ea0b19fe335e910
munger,munger-volume,2011,wesco-annual-meeting-qa,Wesco 股东大会 2011,content/qa/Wesco_股东大会_2011.md,zh,unknown,primary-qa-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-wesco-meeting-2011,1,completeness-unproven|source-url-missing|local-original-language-base-missing,17606,23d72e02d97a5bbacc9391e9b0bcab97ba8758c29034cb2f32006aee36d4319c
buffett,buffett-volume,1999,speech-or-talk,1999.12 巴菲特在太阳谷的演讲,content/talks/1999.12 巴菲特在太阳谷的演讲.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-source-or-completeness-fixed,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://www.yuque.com/cooo/hg40yk/fs8fgw,buffett-speech-or-talk-1999-94633891,1,source-verification-pending|completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,3994,c28a3b760195ab3d963c2d86bb8bbd37896e443625d9138e17ee1f10e8972f51
buffett,buffett-volume,2013,speech-or-talk,2013.11 巴菲特在马里兰大学的演讲,content/talks/2013.11 巴菲特在马里兰大学的演讲.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-source-or-completeness-fixed,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://www.yuque.com/cooo/hg40yk/szcv4s,buffett-speech-or-talk-2013-26cc2f1f,1,source-verification-pending|completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,8229,934eaaa5f81d93589b3465562100f0c83d582b0a2b20f6c8aeccbcf1f437d66c
buffett,buffett-volume,2018,speech-or-talk,2018.02 北京大学光华管理学院,content/talks/2018.02 北京大学光华管理学院.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-source-or-completeness-fixed,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://www.yuque.com/cooo/hg40yk/sggb33,buffett-speech-or-talk-2018-ee33015d,1,source-verification-pending|completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,7135,7c156f4ebfe007669e5082e3681a6ef52028ebced33e3e79ffbf41caf6310fab
buffett,buffett-volume,1998,speech-or-talk,巴菲特：佛罗里达大学演讲 1998,content/talks/巴菲特：佛罗里达大学演讲_1998.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1998-799d8dd5,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,26603,88bd4963f97c2460078e9f57b6d17aa12c1b95e305e014d129d6dd9fb5e884b7
buffett,buffett-volume,1984,speech-or-talk,巴菲特：哥大商学院演讲 1984,content/talks/巴菲特：哥大商学院演讲_1984.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1984-a4b5a515,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,17991,1cf75ae3c666e3a1fcfca8d1af65974fc5bd643f4d2b732c2af88e0a1228aaa0
buffett,buffett-volume,2002,speech-or-talk,巴菲特：哥大商学院演讲 2002,content/talks/巴菲特：哥大商学院演讲_2002.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-2002-6fa91995,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,8538,afbeba829557d429aaad646695d9fef6e337d28e13d86cd6854eaba07b94e187
buffett,buffett-volume,1998,speech-or-talk,巴菲特：华盛顿大学谈话 1998,content/talks/巴菲特：华盛顿大学谈话_1998.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1998-f2cc767b,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,5443,3e2de3f89c85655ba7c1a2e78652cff28c0ea645ed70d71fc01c7227681a8b5b
buffett,buffett-volume,1994,speech-or-talk,巴菲特：内布拉斯加大学演讲 1994,content/talks/巴菲特：内布拉斯加大学演讲_1994.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1994-91bd0270,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,28850,cee38964f3b81f1c8738964d996ae3c98ed897894f80521ce91631ee20ed6b64
buffett,buffett-volume,1999,speech-or-talk,巴菲特：内布拉斯加教育论坛演讲 1999,content/talks/巴菲特：内布拉斯加教育论坛演讲_1999.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1999-61cab6c2,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,9792,58db9d8139ffdec3ee6d8bcf2291ffbc610d9ebf9416363dcb9909db6ba8e956
buffett,buffett-volume,1991,speech-or-talk,巴菲特：圣母大学演讲 1991,content/talks/巴菲特：圣母大学演讲_1991.md,zh,full-candidate,primary-transcript-translation-candidate,candidate-include-full,hold-until-original-source-added,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1991-0b05ce25,1,source-url-missing|local-original-language-base-missing,47829,06e33342d9a143c232d3cf89365e235ba86cc12ba282cc50a453a13b0c5a4689
buffett,buffett-volume,1990,speech-or-talk,巴菲特：斯坦福法学院演讲 1990,content/talks/巴菲特：斯坦福法学院演讲_1990.md,zh,selection-or-excerpt,primary-transcript-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1990-82ee3b6e,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,10533,89f21208b1e18dbe9ed3d3a60eb5361edb2f1d654b8d33806d822b514c0b8de6
buffett,buffett-volume,2001,speech-or-talk,巴菲特：佐治亚大学演讲 2001,content/talks/巴菲特：佐治亚大学演讲_2001.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-2001-03aa21bd,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,24044,f889349f7c66df37174b702fe7063e5f5b9d984c4e3f9d31023bf6520a208c08
buffett,buffett-volume,1992,speech-or-talk,巴菲特奥马哈新闻俱乐部 1992,content/talks/巴菲特奥马哈新闻俱乐部_1992.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1992-3e2ad9ba,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,14009,d7b22ca0e1131044bb5a6f4df9e736bd09222b578dbf11aa91547cfd29d4db31
buffett,buffett-volume,1999,speech-or-talk,巴菲特太阳谷演讲 1999,content/talks/巴菲特太阳谷演讲_1999.md,zh,selection-or-excerpt,primary-transcript-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,buffett-speech-or-talk-1999-1c05fa51,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,5745,7d71de675cfa492c1a158c82d442770c3168b68d149e4747db8eaafd1951511f
munger,munger-volume,1998,speech-or-talk,芒格：财务总监联合会演讲 1998,content/talks/芒格：财务总监联合会演讲_1998.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-1998-12bdfe1a,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,6974,c4ac759ab3853ecdb764bc7030957302835c8e065fe23b4c45c68fb61ba3c5ef
munger,munger-volume,2000,speech-or-talk,芒格：慈善圆桌会议讲话 2000,content/talks/芒格：慈善圆桌会议讲话_2000.md,zh,selection-or-excerpt,primary-transcript-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-2000-9c16b8eb,1,selection-not-full-document|source-url-missing|local-original-language-base-missing,6575,e129e7c06f7d1d604b195303822386ec985fdfef8ad05cf470db4a20dd782594
munger,munger-volume,1996,speech-or-talk,芒格：关于实践思维的现实思考 1996,content/talks/芒格：关于实践思维的现实思考_1996.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-1996-1e24282f,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,8569,b16adf7f27d73dc1d5ebab1307d70a858f6144693e42833800a753fcb91cc76c
munger,munger-volume,1998,speech-or-talk,芒格：哈佛法学院演讲 1998,content/talks/芒格：哈佛法学院演讲_1998.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-1998-9aca1a0b,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,7418,15b79e782559b310f03dccb9796dd6380cbede4ad444d523bb21da359a46f182
munger,munger-volume,1986,speech-or-talk,芒格：哈佛中学演讲 1986,content/talks/芒格：哈佛中学演讲_1986.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-1986-2780f504,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,4391,f49cdf1625a5919ac8ff483254bf10bf1bb700e0402aeda8995996ac7764bd97
munger,munger-volume,2003,speech-or-talk,芒格：论学院派经济学 2003,content/talks/芒格：论学院派经济学_2003.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-2003-747c8927,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,29685,c1d761f0cdfd84b28668547c9ec34fab2c4e19f3eb5e4badf32e7ef5a57ce2f0
munger,munger-volume,2007,speech-or-talk,芒格：南加大法学院演讲 2007,content/talks/芒格：南加大法学院演讲_2007.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-2007-f10afde6,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,13104,737967bfbb6d461d67ba872d9737eb31d5d8209d2ffb336fe4b0cd864bca1125
munger,munger-volume,1994,speech-or-talk,芒格：南加大商学院演讲 1994,content/talks/芒格：南加大商学院演讲_1994.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-1994-c3268126,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,25317,ad871ef72dbe343b92e3a0fbd196532bab04abbfea2cd4a05d7990ba47d9bb0c
munger,munger-volume,1996,speech-or-talk,芒格：斯坦福法学院演讲 1996,content/talks/芒格：斯坦福法学院演讲_1996.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-1996-0c6da6c8,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,28593,cce441f46984e4e455a6abf68b2ba8dabd979571d142011cb663bf0d837e0348
munger,munger-volume,2013,speech-or-talk,芒格：DJ 年会 2013,content/talks/芒格：DJ_年会_2013.md,zh,incomplete-or-omitted-sections,primary-transcript-translation-candidate,candidate-primary-review,hold-until-source-or-completeness-fixed,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,,munger-speech-or-talk-2013-4ce23323,1,explicit-omission-or-missing-text|explicitly-incomplete-document|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,26703,cea126661a45041775b9d3f3684ad86c7451c601ea3d8ba6c4766858eedf6048
munger,munger-volume,2003,speech-original-language,Poor Charlie's Almanack — Talk Eight: The Great Financial Scandal of 2003,poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-eight.md,en,unknown,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-with-url,poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-eight.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,https://www.stripe.press/poor-charlies-almanack/talk-eight,munger-poor-charlie-talk-eight,2,completeness-unproven|version-family-needs-canonical-choice,6559,e15a6f34d749f89f4ece2368931d93479a9af86c925d508e06f2ed1483e69e5e
munger,munger-volume,2005,speech-original-language,Talk Eleven: The Psychology of Human Misjudgment,poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-eleven.md,en,selection-or-excerpt,primary-transcript-original-language-fragment,candidate-primary-review,hold-until-manual-verification,official-web-rendered-original-local,content/source-documents/poor-charlies-almanack-stripe/rendered/talk-eleven.source.txt|content/source-documents/poor-charlies-almanack-stripe/rendered/talk-eleven.source.html,已由浏览器执行 Stripe Press 官方页面并提取书页正文 article；本地同时保存渲染 HTML、纯文本和 SHA-256。含原版图注与 “Revisited” 附文，进入中文稿前仍须逐段校勘边界。,https://www.stripe.press/poor-charlies-almanack/talk-eleven,munger-poor-charlie-talk-eleven,2,local-source-is-summary-or-incomplete-capture|selection-not-full-document|manual-authorship-or-source-review-required|version-family-needs-canonical-choice,29924,7cf9da5b26b46ba8fc2e1b994906b71d4a784545a0d7f6c08eb5da5186b62ecb
munger,munger-volume,1998,speech-original-language,Poor Charlie's Almanack — Talk Five: The Need for More Multidisciplinary Skills from Professionals: Educational Implications,poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-five.md,en,selection-or-excerpt,primary-transcript-original-language-fragment,candidate-primary-review,hold-until-manual-verification,official-web-rendered-original-local,content/source-documents/poor-charlies-almanack-stripe/rendered/talk-five.source.txt|content/source-documents/poor-charlies-almanack-stripe/rendered/talk-five.source.html,已由浏览器执行 Stripe Press 官方页面并提取书页正文 article；本地同时保存渲染 HTML、纯文本和 SHA-256。含原版图注与 “Revisited” 附文，进入中文稿前仍须逐段校勘边界。,https://www.stripe.press/poor-charlies-almanack/talk-five,munger-poor-charlie-talk-five,2,local-source-is-summary-or-incomplete-capture|selection-not-full-document|manual-authorship-or-source-review-required|version-family-needs-canonical-choice,5837,92f0ab222b172603f01e804f87200fbc9eb96af8c82f42695603b902382fcd28
munger,munger-volume,,speech-original-language,Talk Four: Practical Thought about Practical Thought?,poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-four.md,en,unknown,primary-transcript-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,local-original-language-text-with-url,poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-four.md,文件自身为英文逐字文本候选；来源权威性仍按 URL 和元数据复核。,https://www.stripe.press/poor-charlies-almanack/talk-four,munger-poor-charlie-talk-four,2,completeness-unproven|version-family-needs-canonical-choice,7522,a1712c4d7693bd84015c1e72f4bb230d4e37d37758c237c3021b3ba45de6fe53
