relative,title,topDirectory,area,person,mentionedBuffett,mentionedMunger,kind,year,language,completeness,warnings,evidenceStatus,decision,reason,workKey,chars,bytes,lines,modified,speakerBuffett,speakerMunger,sourceUrl,exactHash,canonicalHash
content/talks/芒格：财务总监联合会演讲_1998.md,芒格：财务总监联合会演讲 1998,content/talks,source-corpus,munger,true,true,speech-or-talk,1998,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-1998-12bdfe1a,6974,20057,80,2026-07-23T00:47:19.629Z,0,0,,c4ac759ab3853ecdb764bc7030957302835c8e065fe23b4c45c68fb61ba3c5ef,768b424316977d6ab5bda9d3d6510c90b329d33d18f0fe17b8a856781b2f6be3
content/talks/芒格：关于实践思维的现实思考_1996.md,芒格：关于实践思维的现实思考 1996,content/talks,source-corpus,munger,true,true,speech-or-talk,1996,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-1996-1e24282f,8569,24159,128,2026-07-23T00:47:19.617Z,0,0,,b16adf7f27d73dc1d5ebab1307d70a858f6144693e42833800a753fcb91cc76c,34b91ab0cb7c52cf5da19d78395c6e1dd738c9addc3cf48e33dfd1ada7ec5fb9
content/talks/芒格：哈佛法学院演讲_1998.md,芒格：哈佛法学院演讲 1998,content/talks,source-corpus,munger,false,true,speech-or-talk,1998,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-1998-9aca1a0b,7418,21226,116,2026-07-23T00:47:19.621Z,0,0,,15b79e782559b310f03dccb9796dd6380cbede4ad444d523bb21da359a46f182,3ceb2d4c5c95d63fcdc50a3a2a4f22fddf9830fb7d33e6e49ffc84fe347d38a6
content/talks/芒格：哈佛中学演讲_1986.md,芒格：哈佛中学演讲 1986,content/talks,source-corpus,munger,false,true,speech-or-talk,1986,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-1986-2780f504,4391,12861,52,2026-07-23T00:47:19.632Z,0,0,,f49cdf1625a5919ac8ff483254bf10bf1bb700e0402aeda8995996ac7764bd97,2ed3015858404d6ecbea9e54b63db0b5f84cab6a533b973b1990e8033de78595
content/talks/芒格：论学院派经济学_2003.md,芒格：论学院派经济学 2003,content/talks,source-corpus,munger,true,true,speech-or-talk,2003,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-2003-747c8927,29685,84773,332,2026-07-23T00:47:19.624Z,0,3,,c1d761f0cdfd84b28668547c9ec34fab2c4e19f3eb5e4badf32e7ef5a57ce2f0,d72ac8cc1b30aaaa463920b0bef9cd36ff166b88017b4e822ba397458ce9813b
content/talks/芒格：南加大法学院演讲_2007.md,芒格：南加大法学院演讲 2007,content/talks,source-corpus,munger,true,true,speech-or-talk,2007,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-2007-f10afde6,13104,37463,305,2026-07-23T00:47:19.618Z,0,0,,737967bfbb6d461d67ba872d9737eb31d5d8209d2ffb336fe4b0cd864bca1125,72e0ba1dd0902339684da73b0a3cd57e6dfaf08ea2f6e98c00beddff356904b3
content/talks/芒格：南加大商学院演讲_1994.md,芒格：南加大商学院演讲 1994,content/talks,source-corpus,munger,true,true,speech-or-talk,1994,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-1994-c3268126,25317,73341,366,2026-07-23T00:47:19.625Z,0,0,,ad871ef72dbe343b92e3a0fbd196532bab04abbfea2cd4a05d7990ba47d9bb0c,af638ff704d3b73d466175b0856027e01603d11c3e49fbfc8634e41f2dcffd49
content/talks/芒格：斯坦福法学院演讲_1996.md,芒格：斯坦福法学院演讲 1996,content/talks,source-corpus,munger,true,true,speech-or-talk,1996,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,munger-speech-or-talk-1996-0c6da6c8,28593,83205,416,2026-07-23T00:47:19.626Z,0,31,,cce441f46984e4e455a6abf68b2ba8dabd979571d142011cb663bf0d837e0348,fadca3da79f5c8d693dcb7843f10ad6084cd97753cbd9d8ded5638212d4c0943
content/talks/芒格：DJ_年会_2013.md,芒格：DJ 年会 2013,content/talks,source-corpus,munger,false,true,speech-or-talk,2013,zh,incomplete-or-omitted-sections,explicit-omission-or-missing-text,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲材料存在明确缺段，需核验完整底本。,munger-speech-or-talk-2013-4ce23323,26703,75882,374,2026-07-23T00:47:19.638Z,0,35,,cea126661a45041775b9d3f3684ad86c7451c601ea3d8ba6c4766858eedf6048,1bd3d621076132cc5b55425696ebb8e85f6f7f00a9f1ccaa5b8187b796890b4a
content/talks/施洛斯：哥大商学院演讲_1993.md,施洛斯：哥大商学院演讲 1993,content/talks,source-corpus,other,true,false,speech-or-talk,1993,zh,unknown,,not-target-or-uncertain,exclude-or-review,说话者不是目标人物或尚无法确认。,other-speech-or-talk-1993-d157211f,8039,21237,114,2026-07-23T00:47:19.639Z,0,0,,7cb3f5a075c91687db6f26479f56f7315a20e829739d4d9594bfebeb80dc0fb9,83832bb2115a94a0272271dfeca99fbb32e87c9d8403f180ef489ca65c0cdfc4
poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-eleven.md,Talk Eleven: The Psychology of Human Misjudgment,poor-charlies-almanack,source-corpus,munger,false,false,speech-original-language,2005,en,selection-or-excerpt,local-source-is-summary-or-incomplete-capture,primary-transcript-original-language-fragment,candidate-primary-review,英文文件自身说明为删节、摘要或未完整抓取，只能作网页定位线索，不能充当全文校核底本。,munger-poor-charlie-talk-eleven,29924,30114,221,2026-07-28T19:20:27.394Z,0,0,https://www.stripe.press/poor-charlies-almanack/talk-eleven,7cf9da5b26b46ba8fc2e1b994906b71d4a784545a0d7f6c08eb5da5186b62ecb,ab507f4d4e4418a0262047a2f67c6f597beb08cc97c853f7c51960dbe63a1c01
poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-five.md,Poor Charlie's Almanack — Talk Five: The Need for More Multidisciplinary Skills from Professionals: Educational Implications,poor-charlies-almanack,source-corpus,munger,false,false,speech-original-language,1998,en,selection-or-excerpt,local-source-is-summary-or-incomplete-capture,primary-transcript-original-language-fragment,candidate-primary-review,英文文件自身说明为删节、摘要或未完整抓取，只能作网页定位线索，不能充当全文校核底本。,munger-poor-charlie-talk-five,5837,6077,72,2026-07-28T19:20:27.394Z,0,0,https://www.stripe.press/poor-charlies-almanack/talk-five,92f0ab222b172603f01e804f87200fbc9eb96af8c82f42695603b902382fcd28,9c205a6ce72b555c4cbf5692e894b220cc5b4557760310c91b3f5041c38e4d55
poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-nine.md,Poor Charlie's Almanack — Talk Nine: Academic Economics: Strengths and Faults After Considering Interdisciplinary Needs,poor-charlies-almanack,source-corpus,munger,true,true,speech-original-language,2003,en,unknown,local-source-is-summary-or-incomplete-capture,primary-transcript-original-language-fragment,candidate-primary-review,英文文件自身说明为删节、摘要或未完整抓取，只能作网页定位线索，不能充当全文校核底本。,munger-poor-charlie-talk-nine,5657,5893,74,2026-07-28T19:20:27.395Z,0,0,https://www.stripe.press/poor-charlies-almanack/talk-nine,b04fb7a7e24b5447ab529fd13446cb0b0b0344719046e550bff7f67f848f571b,c516eba176eb1b560fb3ff805b66d0a84ca4531c17cbddc5471ec6314d29e207
poor-charlies-almanack/_english-source/poor-charlies-almanack-talk-three.md,"Poor Charlie's Almanack — Talk Three: A Lesson on Elementary, Worldly Wisdom as It Relates to Investment Management and Business",poor-charlies-almanack,source-corpus,munger,true,false,speech-original-language,1996,en,selection-or-excerpt,,primary-transcript-original-language-fragment,candidate-primary-review,英文文件自身说明为删节、摘要或未完整抓取，只能作网页定位线索，不能充当全文校核底本。,munger-poor-charlie-talk-three,31943,32021,192,2026-07-28T19:20:27.397Z,0,0,https://www.stripe.press/poor-charlies-almanack/talk-three,ba800d860cd52d961d49511d7d86dfcf3cc5121dc2d6eebe6fee63179d07df7c,05779ec8d33b0800e005faa7772cc7c481d265ec9dc571eb9f3175b47e5ca636
poor-charlies-almanack/poor-charlies-almanack-talk-eight.md,芒格：2003 年的金融大丑闻,poor-charlies-almanack,source-corpus,munger,false,true,speech-translation,2003,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-eight,9610,27111,104,2026-07-31T01:33:06.655Z,0,0,,faa3a2a67d49d76937797b16d4c22af9f6cd263467741c5c430e8679e75881b5,1a6e82a4350f11f1a903c016f39c8e2053bb1abf4d0fbc435fc7a0c45d3d77f2
poor-charlies-almanack/poor-charlies-almanack-talk-five.md,芒格：哈佛法学院演讲 1998,poor-charlies-almanack,source-corpus,munger,false,true,speech-translation,1998,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-five,7420,21231,120,2026-07-31T01:33:06.655Z,0,0,,9c70a0159b276ddf48cfd3b74641a48b0bd34751555deca65bf57314388d05c6,14caf6fadb70c0f431a6685872a192f1984ce8cfe22162c94c29ca2cdf6bfdce
poor-charlies-almanack/poor-charlies-almanack-talk-four.md,芒格：关于实践思维的现实思考 1996,poor-charlies-almanack,source-corpus,munger,true,true,speech-translation,1996,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-four,8547,24113,128,2026-07-31T01:33:06.656Z,0,0,,40c3afd2294532b836aee4c8184e19909816d940a6cdbe8639373f9f9b0497c8,766e559edee645e0751f553a4c32a19223e1b1d931a1c9a35e6567e287ee7867
poor-charlies-almanack/poor-charlies-almanack-talk-nine.md,芒格：论学院派经济学 2003,poor-charlies-almanack,source-corpus,munger,true,true,speech-translation,2003,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-nine,29634,84635,332,2026-07-31T01:33:06.656Z,0,3,,f8597fe7029b26f39bae9d8f4dae8c0b9eca55c83a89b39e1f3ce983f3f7e729,25b794d381d3d9976f37888cbf41fdeabc3b1fe76300e9cdbf8b5f5d9dbaffca
poor-charlies-almanack/poor-charlies-almanack-talk-one.md,芒格：哈佛中学演讲 1986,poor-charlies-almanack,source-corpus,munger,false,true,speech-translation,1986,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-one,4380,12837,52,2026-07-31T01:33:06.656Z,0,0,,0fffe56f1bc536202dcc3b59c15dd572cf4a626b752972d60101897c36f43e47,39e877374ac673b945e2ef75e1243ae1c280d48d2b05290734af21cda207da7a
poor-charlies-almanack/poor-charlies-almanack-talk-six.md,芒格：财务总监联合会演讲 1998,poor-charlies-almanack,source-corpus,munger,true,true,speech-translation,1998,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-six,6952,19992,80,2026-07-31T01:33:06.657Z,0,0,,2cae3161da61c43e02b5668720d76250c3a27122a433c4b2ceea6eda01fe0e21,c6f71f01d933c4820c21f5c78f2f7e265f3954d6f1d027c608155f40066aec7a
poor-charlies-almanack/poor-charlies-almanack-talk-ten.md,芒格：南加大法学院演讲 2007,poor-charlies-almanack,source-corpus,munger,true,true,speech-translation,2007,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-ten,12957,37274,166,2026-08-02T02:41:14.698Z,0,0,,3d9884512f65e2f5015d48978d1c06f89449846c21307fc25382c4f73cbfbb14,f0d6a9b36655f4f00af70da0444cb752bcbb61daa4098988a61a62d8df1e9d05
poor-charlies-almanack/poor-charlies-almanack-talk-three.md,芒格：斯坦福法学院演讲 1996,poor-charlies-almanack,source-corpus,munger,true,true,speech-translation,1996,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-three,28570,83118,420,2026-07-31T01:33:06.657Z,0,31,,c532cd572964277a6a9a76bff6e80224e228355b62d718007a577fa1bf2b7536,fbf1c36b3b2e636a3ccb0ba2ab1add3d1039a8ccd339f9ab6f3671d9c99185e9
poor-charlies-almanack/poor-charlies-almanack-talk-two.md,芒格：南加大商学院演讲 1994,poor-charlies-almanack,source-corpus,munger,true,true,speech-translation,1994,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格演讲中文译文候选，但文件未证明自身为全文，需与英文底本逐篇比对。,munger-poor-charlie-talk-two,25330,73366,370,2026-07-31T01:33:06.657Z,0,0,,3f9a215c41e5a6aee90f95c3f17c4616d458e12045c07e7d253096e58ff17538,23b5c6e4bf1be622ecb0cf0763dded7465fdb2bef4155b782e7b10f50c6824d3
